Id,Brightness_Class
26419,0.28790283203125
13368,-0.09002685546875
5976,0.40386962890625
26440,0.73675537109375
18038,0.86834716796875
1972,0.61285400390625
43490,0.65399169921875
34820,0.50201416015625
22804,0.65496826171875
49297,0.36224365234375
50994,0.57952880859375
12583,0.04754638671875
8326,0.39178466796875
52957,0.52801513671875
34914,0.75067138671875
651,0.05352783203125
9291,0.54559326171875
13408,0.43756103515625
50560,0.03314208984375
53803,0.54388427734375
33076,0.50738525390625
44386,0.42767333984375
13975,0.07135009765625
2528,0.44866943359375
43409,0.47930908203125
29859,0.56634521484375
21631,0.35760498046875
2595,0.83343505859375
46443,0.66424560546875
7113,-0.09893798828125
15864,0.62860107421875
34778,0.50579833984375
12914,-0.00482177734375
39988,0.06707763671875
2321,-0.56048583984375
49939,0.10784912109375
145,0.54486083984375
31836,-0.19171142578125
8063,0.65521240234375
35924,0.70123291015625
42947,0.76580810546875
38646,0.43365478515625
13615,0.02667236328125
48666,0.46624755859375
2822,0.12335205078125
50465,0.45025634765625
837,-0.05120849609375
3119,0.18231201171875
32640,0.12152099609375
13798,-0.21405029296875
45864,0.38214111328125
43017,0.55059814453125
38031,0.86993408203125
40455,0.06097412109375
17696,0.51092529296875
39246,0.44000244140625
15418,0.57379150390625
39504,0.73199462890625
1853,0.55047607421875
13423,0.51971435546875
19212,0.70745849609375
2756,0.64617919921875
42470,0.62628173828125
45496,0.23797607421875
1940,0.45965576171875
16891,-0.02691650390625
22578,0.27191162109375
37848,0.59735107421875
28015,0.60430908203125
34436,0.31256103515625
41484,0.54852294921875
26791,0.53057861328125
37382,0.02825927734375
25007,0.75457763671875
34631,0.26275634765625
32300,-0.03887939453125
53127,-0.01947021484375
45162,0.55145263671875
34621,0.04742431640625
24724,0.53167724609375
35470,0.74261474609375
18403,0.60003662109375
10083,0.55987548828125
10558,0.43463134765625
5260,0.66424560546875
51054,0.37445068359375
49644,-0.43023681640625
47809,0.14410400390625
6372,0.60748291015625
44995,0.22882080078125
13648,-0.20635986328125
32371,-0.05596923828125
11895,0.67791748046875
11106,0.17828369140625
45085,0.70819091796875
45884,0.24444580078125
23094,0.75982666015625
2064,0.50726318359375
45415,0.69622802734375
5755,0.41656494140625
21878,0.42083740234375
48658,0.38934326171875
32636,-0.35662841796875
36819,0.25445556640625
3037,-0.28594970703125
9964,0.54156494140625
37402,0.26605224609375
4330,0.41326904296875
16834,0.51312255859375
38407,0.13739013671875
16740,-0.14849853515625
52772,0.19476318359375
13590,-0.37554931640625
24610,0.68768310546875
16312,0.17694091796875
20797,0.60369873046875
22424,0.67913818359375
12908,0.02520751953125
53608,-0.13751220703125
52075,0.15069580078125
17899,0.09674072265625
52107,0.50482177734375
21972,-0.06463623046875
8968,0.14324951171875
49105,0.44610595703125
2734,0.62335205078125
12689,0.46624755859375
31887,0.52740478515625
23128,0.58721923828125
4304,0.60113525390625
41985,0.69525146484375
6728,0.59771728515625
3741,0.43560791015625
38169,0.37322998046875
13622,-0.01861572265625
18073,0.25848388671875
19567,0.06109619140625
42064,0.63360595703125
29185,-0.11138916015625
13714,0.21636962890625
45894,0.17279052734375
28521,0.57257080078125
30106,0.69915771484375
14807,0.77935791015625
35330,0.81231689453125
36102,0.54095458984375
31452,0.62615966796875
14177,0.50262451171875
44183,0.14300537109375
29084,0.68548583984375
16185,0.13555908203125
26267,0.10491943359375
27604,0.81170654296875
53027,0.25311279296875
25389,0.82562255859375
18654,0.56182861328125
30928,0.88360595703125
52706,0.56402587890625
26265,0.13836669921875
18221,0.71746826171875
51465,0.44915771484375
31224,-0.29644775390625
30457,-0.59844970703125
44337,-0.32745361328125
25153,0.19537353515625
20853,0.64373779296875
28795,0.69989013671875
31384,0.20172119140625
4480,0.28363037109375
30618,-0.01837158203125
15294,0.66058349609375
47129,0.61077880859375
33197,0.60614013671875
26966,0.54132080078125
1907,0.59979248046875
42685,0.77996826171875
4996,0.38446044921875
39866,0.55072021484375
49795,-0.44232177734375
21879,0.52056884765625
39110,0.55218505859375
51375,0.55364990234375
42995,0.41668701171875
40242,0.59808349609375
48961,0.41021728515625
26838,0.65570068359375
28230,0.29547119140625
31151,0.17584228515625
38158,-0.14373779296875
8030,0.53509521484375
40820,0.48724365234375
30052,0.66680908203125
32533,0.30035400390625
16799,0.21795654296875
23912,0.58282470703125
26151,0.31646728515625
13585,0.04058837890625
27601,0.58026123046875
41545,-0.04400634765625
14203,0.03643798828125
18177,0.67987060546875
31038,0.07769775390625
18778,0.32110595703125
16088,0.41546630859375
34937,0.99176025390625
24916,0.46063232421875
46134,0.23150634765625
15410,0.43438720703125
10443,0.19464111328125
28249,0.38739013671875
12975,0.54010009765625
457,0.31036376953125
6016,0.15765380859375
10794,-0.09381103515625
10990,-0.01666259765625
9764,0.47430419921875
1461,0.56561279296875
27651,0.07110595703125
53557,0.01519775390625
22337,0.74945068359375
39632,0.08294677734375
52842,0.72662353515625
1735,0.76190185546875
39799,0.67486572265625
14472,0.59979248046875
7959,0.51214599609375
38042,0.64154052734375
9142,0.53607177734375
38053,0.64605712890625
12726,0.17681884765625
6292,0.68743896484375
20236,0.41864013671875
46172,0.63507080078125
51443,0.77777099609375
14394,0.25469970703125
36512,0.53997802734375
28345,0.32623291015625
30364,0.81219482421875
53944,0.25299072265625
25341,-0.37054443359375
2118,0.41156005859375
18853,0.58172607421875
3739,0.25054931640625
33518,-0.12408447265625
14356,-0.19061279296875
49405,-0.30548095703125
28968,-0.01434326171875
41190,0.49359130859375
49600,-0.03680419921875
42534,0.68695068359375
7665,0.61541748046875
37105,0.50018310546875
28418,0.65008544921875
50072,0.18829345703125
20842,0.72918701171875
50010,0.64837646484375
7551,0.40997314453125
16054,0.22161865234375
18616,0.29486083984375
18285,0.64398193359375
47872,-0.34771728515625
2820,0.30255126953125
18452,0.53826904296875
4616,0.02349853515625
4614,-0.54913330078125
9614,0.58990478515625
40350,0.69866943359375
7435,0.21551513671875
11719,0.31060791015625
27962,0.66925048828125
13395,-0.51214599609375
42119,0.62933349609375
7486,0.05596923828125
46647,0.40667724609375
36743,0.57464599609375
30090,0.77117919921875
20099,-0.24029541015625
8463,0.71392822265625
26909,-0.09112548828125
41226,-0.00994873046875
14057,0.66156005859375
50297,0.09417724609375
7527,-0.22149658203125
35053,0.66241455078125
18823,0.03509521484375
39738,0.32366943359375
46264,0.67999267578125
27581,0.07696533203125
7279,0.18939208984375
2544,0.68121337890625
19170,0.64752197265625
16363,-0.31646728515625
45000,-0.19268798828125
34106,0.39251708984375
34264,0.10174560546875
47816,0.34075927734375
28504,0.02520751953125
40759,0.43560791015625
9524,0.66839599609375
45539,0.58282470703125
31229,0.02569580078125
10652,-0.08355712890625
43363,0.66900634765625
29694,0.35601806640625
34040,0.53143310546875
43823,-0.18194580078125
26630,0.70208740234375
17036,0.16693115234375
16235,-0.40704345703125
27668,0.27484130859375
48861,-0.04827880859375
46412,0.52838134765625
13875,0.17169189453125
17550,0.57501220703125
4516,0.03131103515625
34260,0.36236572265625
15225,0.70892333984375
35130,0.74249267578125
13483,-0.11968994140625
34687,0.62322998046875
50312,-0.37872314453125
6739,0.60931396484375
51464,0.57464599609375
47022,0.50225830078125
41241,0.47772216796875
35935,0.62835693359375
5044,0.51678466796875
31784,0.10174560546875
20331,0.73382568359375
2061,0.47930908203125
24172,0.59893798828125
12504,0.38592529296875
42048,0.74786376953125
32546,0.20184326171875
41698,-0.64801025390625
33612,0.03253173828125
32302,0.58880615234375
41906,0.41156005859375
514,0.68768310546875
7309,0.63909912109375
8117,0.47845458984375
32252,0.16424560546875
38571,0.61383056640625
36918,0.48284912109375
39435,0.70245361328125
46493,0.65789794921875
46866,0.21282958984375
16200,0.47271728515625
53169,0.88641357421875
13967,0.35650634765625
13271,0.19134521484375
51047,0.41595458984375
3032,0.48663330078125
34374,0.06866455078125
10590,0.46722412109375
7491,0.50250244140625
12419,0.23248291015625
4688,-0.07550048828125
10112,0.70416259765625
52929,0.60882568359375
48628,0.75079345703125
31520,0.63214111328125
25224,0.39166259765625
5584,-0.32965087890625
39515,0.52752685546875
42314,0.69976806640625
39194,0.45269775390625
4483,0.28021240234375
25828,0.59466552734375
32610,0.47442626953125
15069,0.59271240234375
10135,-0.00372314453125
17723,0.39215087890625
26168,0.00823974609375
27105,0.25689697265625
32024,-0.01190185546875
13222,0.04351806640625
9552,0.55499267578125
37068,-0.22576904296875
29783,0.46893310546875
41273,0.19061279296875
22647,0.50933837890625
30676,0.54034423828125
14966,0.60577392578125
41904,0.77044677734375
20966,0.59307861328125
37718,0.63519287109375
8055,0.53607177734375
5655,-0.07623291015625
3562,0.48455810546875
49565,-0.20001220703125
1964,0.43865966796875
53114,0.67425537109375
48630,0.80157470703125
50236,0.47161865234375
19765,-0.48870849609375
46935,0.84588623046875
30201,-0.04254150390625
27123,0.56060791015625
31231,0.27862548828125
24083,0.63800048828125
10006,0.64312744140625
51143,0.63616943359375
6334,0.67852783203125
14978,0.57257080078125
25265,0.68646240234375
18837,0.53521728515625
44368,0.67608642578125
52377,0.44818115234375
44331,0.57098388671875
27574,0.20306396484375
18150,0.76556396484375
42759,0.58831787109375
38967,0.43743896484375
39696,0.73040771484375
25633,0.62420654296875
50405,0.60101318359375
51533,0.23162841796875
12432,-0.25115966796875
33046,0.21087646484375
27148,0.72393798828125
37700,0.32025146484375
14381,0.18817138671875
43915,0.74468994140625
30920,0.92376708984375
23911,0.58843994140625
3132,-0.35491943359375
16473,0.54058837890625
10378,0.05841064453125
6555,0.30181884765625
9923,0.43670654296875
43850,0.53082275390625
52267,0.36578369140625
31730,0.26763916015625
37783,0.28448486328125
46248,0.58636474609375
12503,0.50238037109375
6585,0.22625732421875
51169,0.54583740234375
30706,0.46282958984375
45585,0.72027587890625
32698,0.27642822265625
27219,0.06085205078125
12346,-0.00421142578125
25002,0.25164794921875
16087,-0.19952392578125
45622,0.73687744140625
16695,-0.32659912109375
6577,0.08697509765625
4288,0.44940185546875
38953,0.28228759765625
7520,0.52447509765625
53829,0.18695068359375
52268,0.20953369140625
6546,0.58282470703125
17246,0.58953857421875
48878,0.32879638671875
4837,0.29461669921875
1563,0.63580322265625
19216,0.67803955078125
34502,0.46954345703125
6977,0.23541259765625
20649,0.69964599609375
20600,0.46783447265625
32186,-0.01556396484375
36791,0.62969970703125
51665,0.17962646484375
8653,0.66680908203125
23734,0.61676025390625
19624,0.33807373046875
40045,0.50152587890625
25374,0.67523193359375
7137,0.46575927734375
42462,0.42730712890625
18193,0.15521240234375
46729,0.16961669921875
51042,0.32879638671875
21488,-0.03204345703125
4242,0.78070068359375
3036,-0.09796142578125
32850,0.43988037109375
31466,0.56781005859375
50741,0.17779541015625
3493,0.12738037109375
33914,0.49468994140625
43758,-0.26129150390625
32135,0.18865966796875
45742,0.11016845703125
27756,0.28778076171875
19894,0.31488037109375
21663,0.65692138671875
4871,0.74969482421875
11226,0.42205810546875
34443,0.78656005859375
3437,1.15313720703125
47570,0.08819580078125
20666,0.55767822265625
35765,0.42535400390625
36425,0.64422607421875
37998,0.19805908203125
28272,0.49566650390625
51191,0.57086181640625
33388,0.63006591796875
2174,-0.10552978515625
24340,-0.22283935546875
5361,0.59161376953125
34802,0.65594482421875
32668,0.39239501953125
50441,0.63043212890625
29322,0.82586669921875
40137,0.66754150390625
48780,0.33331298828125
39294,0.62017822265625
19565,0.09332275390625
18849,0.55853271484375
5464,0.45745849609375
43739,0.59515380859375
16542,0.43109130859375
48010,0.35601806640625
16007,-0.30841064453125
25271,0.55645751953125
11229,0.13616943359375
51994,0.35809326171875
37422,0.01629638671875
21143,0.38421630859375
40258,0.59442138671875
49558,0.08734130859375
11881,0.63909912109375
18020,0.25799560546875
25368,0.74346923828125
38720,0.58563232421875
38715,0.70697021484375
38137,0.16949462890625
53821,0.42840576171875
34192,0.21307373046875
31213,0.47747802734375
9079,0.69537353515625
15582,0.17828369140625
47001,0.67047119140625
25015,0.66937255859375
20867,0.64154052734375
47550,-0.05560302734375
52320,0.70306396484375
13637,0.39813232421875
45725,0.47064208984375
52440,0.60064697265625
5327,0.59332275390625
31293,0.13909912109375
40429,0.56109619140625
21446,0.52691650390625
1007,0.59320068359375
40172,0.57293701171875
10254,0.32708740234375
16483,0.61651611328125
37729,-0.14532470703125
51073,-0.00042724609375
1345,0.43255615234375
17606,0.50531005859375
47710,0.18487548828125
51865,-0.13543701171875
20689,0.51422119140625
2888,0.29034423828125
52486,0.57733154296875
46355,-0.12908935546875
4302,0.88067626953125
37227,0.62677001953125
23202,0.67266845703125
14179,0.02777099609375
50021,0.44769287109375
3346,0.37371826171875
5998,0.48309326171875
37176,0.48370361328125
28172,0.74542236328125
49914,0.07415771484375
45434,0.68060302734375
42405,0.52325439453125
37594,0.58331298828125
24,-0.01202392578125
3088,0.42401123046875
44150,0.45989990234375
11438,-0.16497802734375
35634,0.62054443359375
12588,-0.68206787109375
22404,0.64080810546875
41229,0.10028076171875
42458,0.35968017578125
39038,0.03802490234375
20898,0.74114990234375
8043,-0.51507568359375
16046,0.23712158203125
10330,0.57440185546875
22676,0.67596435546875
25311,0.40423583984375
44593,0.21966552734375
47142,0.54559326171875
18058,0.59710693359375
26420,0.25836181640625
19907,0.23284912109375
43236,0.66107177734375
24657,0.31024169921875
44925,0.48541259765625
17389,0.32293701171875
36951,0.66436767578125
19582,0.41033935546875
20456,0.51678466796875
22589,0.72186279296875
41880,0.11920166015625
14320,0.23638916015625
5772,0.33270263671875
21825,0.64447021484375
52865,0.23858642578125
31881,0.36456298828125
13734,0.04669189453125
18165,0.32391357421875
1500,0.63140869140625
43216,0.40240478515625
7650,0.51959228515625
18421,0.37396240234375
49738,0.21893310546875
16275,0.22332763671875
35057,0.70111083984375
45144,0.03851318359375
25176,-0.04193115234375
19250,0.56829833984375
45875,0.30975341796875
5840,0.60772705078125
33038,0.65728759765625
11729,0.23699951171875
46651,-0.20758056640625
40400,0.78643798828125
8005,0.45989990234375
16373,0.17901611328125
35523,0.62542724609375
29872,0.65496826171875
52930,0.39666748046875
21263,0.51580810546875
48107,0.57098388671875
24193,0.68389892578125
29681,0.62713623046875
7427,0.64837646484375
51551,-0.13653564453125
29500,0.41717529296875
48860,-0.12237548828125
18179,0.46514892578125
26209,0.77337646484375
32804,0.47906494140625
8507,-0.02520751953125
42643,0.69696044921875
28316,0.71392822265625
38405,0.26507568359375
1620,0.42108154296875
53282,0.40081787109375
18952,0.41802978515625
51267,0.43963623046875
25362,0.20745849609375
11025,0.48468017578125
28785,0.78070068359375
14894,0.56793212890625
53413,0.28460693359375
48846,-0.69696044921875
41382,0.65814208984375
47285,-0.23577880859375
24119,0.66839599609375
26898,0.77044677734375
17388,0.36102294921875
38752,0.57659912109375
14662,0.34368896484375
24911,0.36224365234375
2423,0.05950927734375
700,0.19622802734375
33962,0.41265869140625
47407,0.16546630859375
51453,0.59124755859375
32244,0.10357666015625
32009,0.15008544921875
24181,0.12237548828125
23705,0.60894775390625
8893,0.65716552734375
35436,0.46136474609375
19413,0.75421142578125
31217,-0.03253173828125
45030,0.02362060546875
31181,0.00494384765625
35699,0.68365478515625
51308,0.79254150390625
32656,0.13055419921875
5074,0.67864990234375
7682,0.28607177734375
51188,0.69610595703125
44384,0.30291748046875
11182,0.50067138671875
22995,0.64129638671875
37122,0.50164794921875
43993,0.56280517578125
20683,0.50616455078125
9431,0.24664306640625
15231,0.58929443359375
