Id,Egap
1243,2.556602
421,1.4204892
10238,0.2904909
1149,2.2179084
9728,2.3131719
1959,1.2073368
4661,1.1817957
11722,2.8693714
6404,0.5486449
13621,1.4960757
4071,2.505227
1626,2.521852
10285,1.7142241
9354,0.4259465
9336,1.4123981
10917,1.7132949
4122,1.0085995
9385,5.047472
6692,0.7794701
12861,1.585649
5018,3.7465518
1104,3.0163333
5045,3.4875226
4194,4.9142194
2742,2.6028953
13266,4.455619
8241,2.6876848
551,1.6486695
8438,1.3220747
1014,6.5671697
12366,2.5730824
3648,2.8591137
238,1.3381871
9853,0.81523025
6495,1.3831342
4068,2.4298255
12705,1.2647643
8607,2.2037723
13296,1.3702204
8338,5.2960105
11371,0.338325
3922,1.6187823
11302,1.9336686
3886,1.5256329
4690,0.77843547
1018,1.5927149
13476,1.8338981
621,2.4318693
6052,4.0306163
13121,1.5905414
4229,0.713222
5900,2.1239119
10264,3.039486
31,1.6286241
7500,2.1785593
7504,3.1645951
9209,2.1834388
1161,0.8907909
1075,0.5971141
4678,2.9967253
12035,3.2808602
5369,0.8644971
8306,1.7086338
8660,5.494908
8685,0.7348363
3558,0.9309631
5206,0.6007686
5896,3.0534823
3289,4.7050056
3300,4.702155
800,4.1388783
8665,3.3896446
7624,3.2527964
10434,3.3415554
11329,2.8921285
9511,1.3403344
8983,2.6437464
12116,0.85221165
10094,3.135637
9461,3.6034973
1440,1.7886926
759,0.9366743
1361,0.6550587
2342,6.6351523
11468,2.649744
9972,0.5041361
10541,2.10593
9325,2.5439892
2107,4.451788
3343,3.054107
6768,2.5987344
11563,2.6337674
5769,2.5853498
2685,1.3383965
127,4.5321536
2331,5.340219
12725,5.9549093
9197,2.5159426
9234,0.74238724
12543,5.556219
10098,1.7163781
7290,1.5190238
12195,2.280751
4512,2.1457522
11518,2.2899578
8250,3.1271822
12871,1.16057
1986,2.262977
4716,0.8218727
9313,2.451163
8179,3.6078932
1218,0.8186376
12387,1.4465603
2087,6.2138166
8035,2.848534
407,0.6980554
11685,2.5352051
10417,2.871472
691,4.2435255
2960,4.3219795
12165,4.6202455
2747,2.0518188
11400,1.5651023
11847,1.8430008
5418,0.78906655
12762,1.9627726
9636,4.569423
9931,1.300003
3987,4.5636964
4192,0.62333417
8535,1.1919996
12752,3.701468
7457,1.8773779
10483,2.6525266
4081,3.2372475
3120,2.181267
5925,2.70217
1818,2.0531764
7972,3.8168163
4100,4.641886
3924,3.413456
9255,2.9337797
8343,4.612073
9639,3.1372592
13787,1.3798419
3371,2.037356
5117,0.94520754
11016,0.45635232
1481,0.745557
8246,3.7161398
8501,1.5955248
10121,4.578032
6693,2.5449853
955,1.3409767
7760,1.2617111
10351,2.1166146
8266,5.370069
13757,3.4906604
12978,2.6326308
8378,4.5578527
13245,0.8170894
7531,2.6250925
13067,1.0112134
6110,2.2815456
3602,2.0011046
5570,1.8961087
4704,2.5660486
1564,0.8005716
6368,2.3982797
1053,1.1835744
9284,3.0747042
8811,0.77778673
13356,0.5543373
12100,4.6202455
3765,1.4775555
7371,3.4983037
9567,2.6234133
8928,0.29404208
9683,4.474608
6637,0.7546433
11360,2.9710684
8410,1.6822199
10498,3.87674
1789,2.9225378
7450,0.9372382
323,2.4790168
12643,3.3078496
7305,1.9363762
6313,2.8318427
13677,3.0070133
6681,0.75082195
13194,5.0100546
3262,1.8986775
12044,3.1352289
5656,1.1807517
9703,1.831697
1722,0.7078645
1674,1.5284582
3893,2.4111125
3404,1.5979068
11351,3.17017
10892,1.1903727
12391,4.3189397
6224,2.574913
1877,2.5977883
13486,1.3193598
6193,1.9321018
6551,1.5897961
8517,2.3738763
7325,1.4344977
4850,3.8486915
12039,4.037688
8703,4.9103346
2691,1.1692708
7785,3.619676
12796,2.519315
9889,3.394468
6571,2.9017956
5485,4.98745
6357,4.3953023
12578,2.8139434
13718,3.0728734
9005,1.2068489
65,1.6673448
11681,1.6598456
11356,0.99727744
11822,3.557362
3932,2.536173
2396,1.5086023
5058,2.5072072
7223,3.6492589
12739,3.8064318
9433,1.6314276
10475,1.8866248
8738,3.334638
9762,0.91725683
10520,2.4025385
4265,1.523253
8769,2.0833917
10080,2.8745642
12222,2.8248231
4978,3.3415554
4688,4.8812146
3904,3.7483492
3580,5.3955026
468,3.7806466
6707,2.8477688
1016,4.6884317
825,1.9832809
12052,3.5062766
6272,1.3476001
3324,2.588886
6850,2.1431777
5039,1.7720649
6577,1.5107543
2143,2.9441333
3536,1.9698591
9180,3.2690513
6321,4.3224792
4406,1.5802797
508,0.44143015
6942,3.6330295
4072,3.8220415
10103,4.896826
4388,4.163902
9218,0.91275615
4820,3.4339826
10004,4.308953
10846,1.157205
935,1.9122083
8861,4.525363
10436,0.6875139
11626,3.1231203
5176,1.5281285
10487,3.8333569
4058,2.9024465
7790,0.9536442
1516,3.442428
11457,4.3433204
584,2.5083077
8091,2.4676962
5370,2.0455396
11794,4.3200793
7826,1.4310576
12117,0.32590196
9345,1.1300877
352,3.771387
1064,2.540902
5433,4.4028854
11598,1.5707816
7685,2.2129617
8955,3.4903488
12342,1.8248465
12848,2.5272043
3284,2.5497477
3022,2.1440678
3199,3.8562026
7951,1.9994787
2783,1.3643324
1757,2.4635322
8118,4.343764
7541,0.4606433
11692,3.349213
2300,0.42927873
6560,2.1917295
2459,5.529012
10536,1.9429108
6532,2.4935625
13236,3.485101
4078,2.1654515
11558,2.2390873
12095,2.2562351
695,6.0959234
9879,2.349699
7779,2.6291733
10273,0.9032251
6198,3.7213616
4279,1.5030565
11753,4.116723
10176,2.53996
8727,4.055461
2067,1.6258085
8773,1.5728726
11542,2.1782608
10170,1.3841408
13776,3.296147
5774,1.8296902
7424,1.854362
760,1.3969778
11116,2.4049773
5270,4.017183
7363,4.886762
3921,4.327716
8280,4.556921
2263,2.4865668
6441,1.4957291
11557,1.5002065
12635,3.967128
8511,3.0337145
7865,2.1612978
8896,1.6382959
10841,3.7501853
12204,3.4764946
375,2.4293764
12948,2.0366335
8558,2.4318693
13719,3.2658012
7981,1.6809839
3773,1.1868263
2585,2.566117
2115,1.6470408
2671,1.8985025
8257,1.7806642
2120,1.778764
953,3.6964636
7653,4.1160936
5233,1.8333793
4647,0.9327055
2429,4.5298214
2767,4.6202455
76,1.2101244
9359,0.702339
9029,2.115172
8754,2.5627563
10525,1.1033293
11412,0.48160094
10199,1.6603332
8234,2.877561
6217,1.9703994
5750,1.9825987
4109,2.3821375
4673,0.78188586
3897,1.5383443
2615,1.5022398
1998,0.86911434
1032,0.67880017
1556,0.37636545
9365,1.114613
5532,5.210847
11569,2.2434304
11197,3.110924
10837,2.0107758
10486,1.2611958
6262,2.0267832
11282,1.594588
296,0.570565
6232,4.628411
7599,0.9258756
1428,3.814657
7939,3.8143728
9766,1.0148051
708,2.127374
6023,2.00137
2243,1.6366274
9382,2.493087
36,1.77472
3940,2.0851161
11926,2.475535
9484,1.2840513
13524,1.398196
4526,3.891595
13087,2.2328224
885,0.6264291
7830,3.4408598
9485,1.7240963
7770,0.81731826
11180,2.8317373
8993,1.2855502
8756,1.7451506
2772,1.5946043
1395,4.826726
9219,3.5445364
7156,4.904401
3902,0.46237585
3919,2.0591373
1276,2.8326814
13166,0.9046588
5990,1.219701
12031,0.9300073
7302,4.3672676
4995,0.6643541
12841,0.69377667
7574,1.9770246
13204,1.1979787
13745,4.581884
11,1.5449492
4968,3.442421
3983,2.8274484
1739,2.8521693
6702,4.0848794
8791,2.2527568
12577,0.85671777
471,0.9410498
3306,1.7500994
771,2.1625657
10510,1.2516572
5219,4.5417852
9323,1.8338981
10919,2.6409948
1799,3.5916128
1139,2.1033738
6675,1.05403
1712,2.2870097
7354,2.3771944
11004,3.6721637
10474,0.91223836
9386,2.0423155
3043,5.4714313
3905,3.6074913
11317,3.167636
7999,0.60903525
11865,3.3908696
3749,2.1495972
8615,3.007821
273,1.8810066
13747,2.601988
4411,2.9505138
6626,2.8770826
13197,3.2133198
10998,2.224433
1696,3.0838368
13289,3.7054446
6767,1.3746823
9163,5.1698446
3935,3.2344642
3721,1.1425264
4715,1.5216259
3326,4.6459846
6579,4.887867
13332,2.324643
10057,0.70993924
4253,3.1334422
10153,5.9208574
5548,2.5994902
1322,5.012471
8357,2.5428643
6206,1.9809045
1372,1.387274
9901,5.316922
4469,3.273178
9736,4.4000916
250,4.6805267
12713,3.740308
8252,4.488856
5260,0.4304708
3734,4.5396843
9431,0.6729108
5995,4.6202455
7048,3.8949924
1079,1.0105988
12288,2.4155555
9779,1.5053896
3789,5.962965
11272,3.4291236
6611,1.4102758
13354,3.3195682
6621,0.7373473
1094,0.5268293
2185,2.0685863
3323,5.015367
4085,1.9261944
822,2.4178314
8285,3.794476
4651,1.7580618
8286,1.7243147
7345,1.5025128
6876,3.2133198
12464,3.6977837
1263,2.8616579
2016,0.7703253
13447,1.5131841
10709,4.0948806
7600,5.9213543
13791,3.5684228
750,1.8795313
4381,0.6958211
12721,1.8842478
13347,2.8985105
138,4.602994
7271,2.7137046
4753,3.2980576
4315,0.61236686
5075,1.4699432
12765,3.981775
11255,2.1499014
487,3.8620226
10446,1.987122
3614,1.7886926
11429,1.6141034
6302,1.1779815
10108,1.4877212
4788,2.7697601
3321,2.6818714
6619,4.9772134
7866,2.7650847
5992,4.225033
6266,2.393777
13131,0.7201709
4781,1.8005177
4094,3.3255358
60,0.6845835
11856,6.4675336
6,3.6512187
11766,3.7935963
10373,1.3658618
6483,2.2780015
5336,2.713606
12279,1.8485383
7255,1.0358967
769,6.9448714
13232,4.716029
6822,1.214183
12112,4.341396
686,1.7808069
8493,0.7917086
3706,2.2207384
975,1.1525351
12768,4.702155
1864,2.4318693
4515,3.8246222
10729,2.5460436
10992,1.3805008
10809,2.0790725
11551,0.35069257
1569,2.6938338
12900,2.8441007
12632,0.81222516
2198,3.8763418
742,1.9136053
3354,4.0517097
2848,2.80794
961,3.4284534
11883,4.366613
6218,1.4657464
18,1.0173299
725,3.0214381
7198,0.7190251
2131,1.5734408
8103,0.7741246
3480,1.9588863
264,2.1270475
8620,2.2363105
12551,1.0085995
4423,1.6603681
2661,1.154007
8908,2.721688
873,1.0672532
6319,2.0813134
6170,3.6404557
5938,1.0098361
7937,2.5981228
10793,2.669358
6641,3.7741926
11918,1.9655626
6047,0.5406281
4466,2.2459867
9177,6.616771
413,0.85883313
802,5.687112
2721,2.0274813
5952,1.6041863
13045,2.373469
3342,1.2007855
2514,4.395553
13120,1.8486321
13763,4.778099
7847,2.576281
7364,0.6970216
5062,1.558269
520,2.1794205
162,2.351557
11203,0.76133347
2033,1.9091291
1477,4.7908206
1852,3.2383664
3637,0.39871806
7737,4.050135
7469,4.1709867
6786,2.757778
4542,1.1424547
1186,2.973236
8146,1.4513308
3566,1.6130561
1380,1.5991088
2658,1.1123959
5744,5.400552
12914,1.0942823
10975,1.9024752
705,1.6330252
1213,1.6339402
12005,1.8610195
5989,1.3962162
805,4.553274
8677,1.6824887
13528,2.7862408
11906,1.2179624
5166,1.5745585
6946,2.9491503
3549,2.7388308
11159,0.4499741
6701,1.2199259
12102,3.2794194
3722,4.234917
3754,0.33528122
833,2.5412588
6076,3.4907053
12310,6.5671697
10911,2.3483565
8411,3.218915
9859,1.0085995
13448,6.1363635
12954,1.3340317
3261,2.0649061
7244,4.766867
967,3.4792874
3184,1.3297939
7537,1.7801684
462,0.57702094
2991,1.960862
4996,1.8713584
13515,1.793046
4028,2.9974704
9112,1.5165166
13547,0.73550165
13212,0.44434947
7477,5.042603
2563,1.7682196
8726,2.6208925
4560,1.4155523
2113,3.203948
5391,0.8607555
4243,2.1303525
7976,1.4047586
6978,4.6477704
4693,0.95396334
1505,1.8384277
4648,6.113178
1724,4.2341933
4835,0.76003385
3517,1.5484725
4871,1.6393516
13061,1.175302
1845,2.1557486
6928,2.1217089
286,1.0530515
6773,1.5715342
0,3.160263
5044,2.0905025
13488,4.2752275
8800,1.353974
4958,1.7259568
9505,1.513682
7174,1.2271053
9638,0.86638695
667,3.0358806
5922,3.3194113
1102,1.9280891
1,2.9965477
4917,2.6412485
10762,5.5007195
7429,3.648123
3866,3.5201888
11099,4.0540404
11060,4.090283
13629,1.9837304
11772,1.7010206
8065,2.1156044
11129,3.8010538
12209,0.45512834
3287,1.5450715
13251,1.4504883
4331,2.1293807
3382,2.2084556
3623,0.66708183
7929,4.510774
5013,3.0063689
12215,1.0790963
7396,1.3889675
2550,2.9155128
3534,3.3077223
8682,2.07032
11447,3.4906263
9236,1.7444685
5629,3.0407352
5788,3.8469062
6666,3.011372
1973,2.9612985
2842,0.3304884
12754,5.345823
5190,2.0084205
10854,1.0929765
10370,2.4847887
10555,4.9133043
6178,0.98667204
13184,1.5579518
2634,6.237542
8150,3.3780162
7514,2.0971627
9773,3.413456
9743,1.2486634
4044,1.5391533
9032,2.714836
902,3.574521
1984,2.7920704
552,3.9481807
4778,1.9336123
1241,2.5367548
8858,0.72487724
8862,2.1292493
6273,2.5311308
2124,3.734135
13293,2.5511322
316,2.102276
1723,0.75812095
1130,1.5968127
1430,0.99176973
13444,4.1481643
661,2.964495
9399,0.43752813
5973,0.98053324
12066,3.5143907
4643,3.953393
8708,1.8516588
7286,1.8887538
1995,3.1643815
3116,4.8402767
3744,4.20036
484,4.279282
2211,1.4447148
905,3.6841145
5048,1.0427454
10836,3.753333
10997,2.3749092
9646,1.4199831
9432,2.987456
7844,2.1891103
12107,1.3520755
10177,0.9844563
235,5.1152577
8370,2.3697023
7032,1.2038251
2834,1.0705688
4685,2.4473245
7426,2.3169844
8059,6.772226
3214,2.068022
5028,0.8487947
11632,5.4813347
10392,1.6865331
3328,2.5232496
4628,6.772226
10726,4.8051558
5600,0.32540983
12078,0.71422166
7807,1.2039435
3220,1.3872155
12437,0.5763811
8569,2.3367093
7257,2.067667
13082,2.7557878
607,2.4723203
13813,3.6407037
5163,3.7903833
8471,1.1645854
10968,3.7706032
4448,2.1118608
6488,1.8978373
12253,1.6531378
10930,1.6787622
3349,2.9662547
7925,2.5627563
10803,1.8070856
1647,2.757345
6105,2.9988542
3763,2.5422146
3926,1.9086056
3484,1.8769342
10013,2.769978
5175,3.2822077
6215,1.7347859
3489,1.5758278
13823,1.7727237
4111,2.7072506
6360,2.4591582
12397,1.990549
12203,1.5198113
5655,3.2754722
5897,2.7880943
2560,3.235001
12732,2.3058631
3294,2.9444664
10061,1.7032837
9424,0.781904
5961,2.254871
10076,1.806632
3546,1.5168892
4390,1.2522728
8277,1.3387074
726,2.0716667
11496,1.4122821
163,3.7258513
5504,0.91592294
7414,3.2881095
7061,3.9856524
6086,1.5355632
9030,3.951246
9558,5.852921
1290,4.0832353
6301,0.8560219
13077,1.7691762
6555,3.0402913
9890,4.1894274
3282,2.5203323
2631,3.1903102
1480,0.84647924
12926,3.1139915
2279,2.192297
7315,3.6790702
5568,4.6202455
3193,1.5180019
56,1.5477898
4233,0.71512985
8496,2.6990967
12879,0.582275
372,0.998597
12840,3.1509101
2504,1.5551453
6784,1.1112664
9591,2.0103445
12450,2.3606062
9584,1.1043936
13737,1.88229
9073,1.8257159
555,0.9149359
10539,0.63920224
9445,1.3598617
9343,3.6987221
181,1.0133785
2076,1.469221
3355,2.7826862
11682,1.111496
5218,3.0373814
8765,5.1247725
4613,1.6033006
7898,1.1709254
3322,3.0525432
2535,0.7103136
5892,1.5945382
570,1.8515798
8166,1.523857
504,0.867486
10269,1.7142241
13701,2.7320976
957,0.77290606
5822,2.9375
12065,2.1589425
10278,4.89784
6100,3.772005
6603,0.6212023
5041,3.6777444
2637,2.373469
5862,5.3792014
10770,3.0960019
5557,0.8777331
3046,0.98596793
8898,5.107196
4878,2.871472
2035,0.6156476
8782,3.3135228
6623,1.4340559
12349,0.85730505
9107,2.1736283
2057,4.2117295
9707,4.6202455
5676,1.3659934
12994,2.9553833
5329,2.9967697
740,3.2750683
5530,3.5704403
3369,5.214388
3100,4.269907
5721,2.9738035
10797,2.300665
10644,1.6079903
9062,1.1795698
3548,3.0677543
1902,2.9871619
6546,1.8224909
1386,2.1785593
10244,1.013496
12254,2.6130056
6205,4.242997
13012,1.0689996
8330,3.7703872
12615,3.6512187
8002,2.1768475
8539,3.307746
640,0.36036867
11414,4.7481217
2911,0.4679084
12169,2.996363
826,3.2407687
5243,3.933239
12623,0.6438134
8272,3.1549423
5936,2.338219
9900,2.2563906
10909,1.1395309
13046,1.6480314
5347,0.7290533
2252,4.292306
8864,1.6997961
11697,3.3886693
9293,1.9464754
12842,1.5313157
10079,0.902414
10211,3.0283356
6677,1.2863281
8823,3.0118482
9273,3.174192
10601,1.6050333
13038,1.3273865
8476,1.8149179
6640,1.6472398
7510,2.5792232
10948,0.6811187
11760,0.493095
2672,5.3460455
1393,2.8992252
10659,2.321655
7318,1.6316278
12694,1.6943768
1955,2.0577548
781,1.4732163
6938,3.1874623
7171,2.9151194
298,1.1099222
8399,0.8315927
13340,3.7594097
4712,2.335906
13567,0.84289604
6040,3.6218607
10396,0.5012573
11948,4.9192324
5355,1.811355
3471,3.0734494
114,1.4049468
9459,1.2628058
39,5.64216
8920,1.034821
6303,2.935342
371,4.6202455
1127,1.1294165
5482,1.130925
11494,3.7003376
8208,2.7244549
1508,3.521743
1091,3.1266174
10594,1.5142757
7583,4.1468368
4787,1.6352763
12934,1.2530397
4488,4.7638135
4125,3.2911453
4946,3.8836946
8444,0.39871806
8216,3.7678838
3080,2.0038612
11664,0.49104238
3028,3.9739897
10253,1.0895225
3918,1.9066135
10133,2.3779256
5919,4.06704
6049,1.57928
10444,1.2273699
11897,3.4250817
6114,5.7108736
9928,1.4304576
2024,1.8664286
611,1.9882196
3783,1.8937541
5360,2.997992
7931,1.9899648
12000,6.3979363
9138,3.6487715
10743,4.686716
8937,2.2403512
12664,0.38347018
6087,1.3593115
9207,3.2479172
1810,3.6074913
13489,1.4436561
11423,4.4616313
5107,2.2455122
5780,1.8632957
2444,0.3648832
7732,2.719003
77,4.512565
1965,2.5163708
7010,3.8058436
1455,1.6296949
4896,1.8577503
3807,0.5782196
10482,1.5859116
325,0.709507
11634,2.3658504
12297,2.7969604
3753,2.9346793
6426,0.63732487
514,1.4654566
380,2.829222
13309,2.667354
3871,2.734432
9021,0.9528593
10597,3.1587307
12740,0.35920852
6601,3.1708362
5443,1.1692708
9973,1.3330891
1795,2.4691114
9518,0.6631254
5106,2.6760952
7634,2.6517193
11264,1.1904631
3957,1.2802101
4223,3.1154852
4098,2.571877
10926,3.0029466
5038,3.9251611
1326,3.3399398
8262,2.6540656
9519,3.830887
8064,1.7474456
1868,0.42127806
13474,1.1794423
2306,2.6631036
13455,2.135475
11367,2.8774424
7392,1.0738629
4805,1.6308392
4202,4.4029565
3876,0.5451948
11671,1.6366763
2247,2.6571069
10448,0.8869047
9064,1.8188109
359,3.3975902
10587,3.3443415
942,2.4349587
8742,4.6202455
9185,2.7246697
135,2.287149
8155,1.5697199
8056,3.1339672
6696,5.178188
13200,1.4818529
7431,2.642208
778,2.1825416
12819,0.6370507
8598,2.9534805
626,4.6722584
8610,0.30333573
4907,0.29569572
1794,2.461033
9907,2.0194528
10160,1.0774927
4463,2.7241967
12541,4.468073
6588,1.2795917
3194,2.6572797
1939,6.5778065
2565,2.0850463
775,1.6844538
5580,1.4565705
6742,2.0950925
9414,4.4028635
2592,3.7167575
3002,1.8571271
10912,3.192593
6992,4.13636
934,0.8835484
4179,1.9730805
7208,1.9351577
7406,3.2606387
7288,0.94520754
6469,2.8646526
600,4.5141983
361,2.4794123
34,0.82951367
11646,2.094972
7546,2.2376983
8454,0.50141037
9869,3.0314803
3554,1.664373
4564,3.2286358
6277,2.082925
6879,1.3411742
6261,1.0502013
8074,2.0730596
12733,3.7886221
6699,1.4724648
295,0.7966095
1867,4.901652
9852,1.5278901
5071,1.8287398
863,2.158471
5997,3.1121914
1194,4.2498684
12396,2.9457977
1682,2.9709573
10512,1.9273533
11290,1.5541679
4789,4.2987676
8600,3.0901642
12850,1.7708484
819,1.3410454
1874,1.9956678
9120,3.978071
9190,2.0042844
9168,0.997462
13761,3.9972997
1189,0.6991294
6274,2.0685863
10642,0.38940245
11499,2.4573622
9740,0.6271556
9733,1.8722981
1923,2.3558247
8790,2.232529
11947,2.216313
4528,2.4133813
5727,2.641517
4865,1.3458419
3092,1.3161068
3875,1.8014317
4215,5.8255205
4088,4.065661
2572,2.7287154
8442,3.0235057
5792,5.311333
2171,1.9486758
11162,2.1649542
4579,1.9821757
12727,0.5710758
2862,6.419995
9052,1.6126521
5408,1.4137509
4796,2.0657578
349,1.5253248
11548,2.8355796
402,1.1690416
8134,3.7221146
672,1.3915308
7577,6.3161626
3709,1.201009
2089,0.79249895
4176,2.4824798
367,2.5627563
3038,1.6317168
6196,1.00433
10882,0.363453
8261,1.841849
16,1.7449038
1592,3.9260097
11951,2.517492
5685,4.597553
3241,5.3280234
5093,3.9344933
3393,3.2161326
4101,3.5263448
4556,3.0108676
8547,1.3364618
6649,1.701073
7249,3.3937924
8508,3.380621
144,1.9421786
7356,2.963492
3767,0.8329556
5214,6.67
3001,3.5105035
9855,3.3278794
5542,1.236786
12,1.77472
8269,1.3483623
2445,3.3235304
7422,0.49875364
10534,3.9574947
10344,1.1504724
9583,1.9507856
7521,3.7323596
5307,2.4239628
6453,1.5558012
5773,0.95011866
10174,1.2199259
13678,2.1105652
4875,4.5955267
1906,4.6202455
2540,1.0065004
1224,6.157063
4499,2.2321942
5178,1.649706
925,1.8072584
6464,2.9039073
6680,2.352831
4966,1.7606701
12426,2.1091747
794,2.654139
6694,1.5742947
12501,3.9716675
3335,2.1565373
9482,1.0455109
11089,1.7687296
543,4.645362
625,1.3297939
1324,1.6894771
13553,1.5597302
6543,0.9898889
1519,2.3972757
11683,6.772226
13162,1.3957438
1415,1.9022195
8808,3.3505661
7891,1.1438152
5657,2.9631257
7526,1.4237449
11833,0.7549815
11223,4.063359
10055,6.3229666
12367,3.7142394
2525,6.291115
13688,2.8745036
8484,0.60706735
2736,1.1152692
1778,2.539951
697,0.90674776
3332,2.1625657
1144,2.2079988
6387,3.0408356
5709,1.7724526
10145,1.8171597
5575,2.7530537
4097,2.795669
322,0.7754747
6415,4.534532
4994,1.5651023
13018,3.5585403
13033,4.8260903
9095,3.106485
6526,0.53248894
835,2.1573012
10877,1.7020396
10812,3.020044
1813,1.4654566
10938,1.5282916
12150,3.2222748
3791,2.9625292
8202,3.9452717
9887,3.066189
9472,2.5532804
3240,4.142242
10132,0.9966167
374,2.3203173
524,3.670791
2388,1.5061041
832,2.0490777
8375,2.5138025
1604,2.9734192
2526,3.3104634
7178,3.2292829
84,4.4420443
6059,1.2498326
1942,1.7681642
3410,2.2993069
30,3.296004
2983,3.6617198
13601,2.2732701
865,2.3992846
2356,2.4034722
6782,2.8932822
3601,2.298255
10415,3.5916436
11661,2.729492
6607,4.5633435
3982,3.0565956
10362,3.4446945
2902,3.2718577
5723,1.3221858
5690,1.913603
4576,0.7490105
12176,2.6382973
7447,2.9802487
3452,1.0065386
1304,3.9164896
1339,2.474281
7373,2.4299152
4384,4.959684
2579,4.5275044
10962,1.4959773
7082,0.38027024
3431,1.291787
9700,1.3406188
12245,2.3654099
147,0.4091538
9026,1.7351167
1350,2.0574617
3967,2.237875
4385,2.8912175
5593,4.6202455
1561,2.2573915
911,3.325353
10457,3.814193
10545,1.9804896
13570,3.1183267
5702,2.4409676
7357,2.4948778
3862,1.377968
7162,3.3664808
9279,0.5726884
8331,1.6407437
608,4.1865044
1021,2.4073887
4731,4.2422934
2330,2.430363
13057,1.3767788
2493,1.1791868
10657,1.8554513
1184,0.4276023
1875,1.5574065
4439,6.570504
3812,0.841029
11849,1.0580896
741,0.7512957
11068,1.6166945
